dataset,entity-minimum,entity-maximum,organisation
brownfield-site,1801495,1801495,local-authority:BEN
brownfield-site,1801496,1801496,local-authority:BDG
brownfield-site,1801497,1801497,local-authority:ISL
brownfield-site,1801498,1801498,local-authority:NWM
brownfield-site,1801499,1801499,local-authority:ISL
brownfield-site,1801500,1801500,local-authority:GRE
brownfield-site,1801501,1801501,local-authority:NWM
brownfield-site,1801502,1801502,local-authority:BNE
brownfield-site,1801503,1801503,local-authority:CMD
brownfield-site,1801504,1801504,local-authority:BDG
brownfield-site,1801505,1801505,local-authority:ISL
brownfield-site,1801506,1801506,local-authority:RDB
brownfield-site,1801507,1801507,local-authority:EAL
brownfield-site,1801508,1801508,local-authority:CMD
brownfield-site,1801509,1801509,local-authority:BRY
brownfield-site,1801510,1801510,local-authority:BEN
brownfield-site,1801511,1801511,local-authority:LEW
brownfield-site,1801512,1801512,local-authority:RDB
brownfield-site,1801513,1801514,local-authority:KTT
brownfield-site,1801515,1801515,local-authority:BEN
brownfield-site,1801516,1801516,local-authority:WND
brownfield-site,1801517,1801517,local-authority:HRW
brownfield-site,1801518,1801518,local-authority:RDB
brownfield-site,1801519,1801519,local-authority:EAL
brownfield-site,1801520,1801520,local-authority:WSM
brownfield-site,1801521,1801521,local-authority:HIL
brownfield-site,1801522,1801522,local-authority:RDB
brownfield-site,1801523,1801523,local-authority:WND
brownfield-site,1801524,1801524,local-authority:RIC
brownfield-site,1801525,1801526,local-authority:BRY
brownfield-site,1801527,1801527,local-authority:BNE
brownfield-site,1801528,1801528,local-authority:RIC
brownfield-site,1801529,1801529,development-corporation:Q20648596
brownfield-site,1801530,1801530,local-authority:WFT
brownfield-site,1801531,1801531,local-authority:HIL
brownfield-site,1801532,1801532,local-authority:SWK
brownfield-site,1801533,1801533,local-authority:BNE
brownfield-site,1801534,1801534,local-authority:RIC
brownfield-site,1801535,1801535,local-authority:BRY
brownfield-site,1801536,1801536,local-authority:TWH
brownfield-site,1801537,1801537,local-authority:HRW
brownfield-site,1801538,1801539,local-authority:SWK
brownfield-site,1801540,1801540,local-authority:WND
brownfield-site,1801541,1801541,local-authority:RDB
brownfield-site,1801542,1801542,local-authority:BRY
brownfield-site,1801543,1801543,local-authority:CMD
brownfield-site,1801544,1801544,local-authority:WND
brownfield-site,1801545,1801545,local-authority:BDG
brownfield-site,1801546,1801546,local-authority:SWK
brownfield-site,1801547,1801547,local-authority:RDB
brownfield-site,1801548,1801548,local-authority:KEC
brownfield-site,1801549,1801549,local-authority:WFT
brownfield-site,1801550,1801550,local-authority:SWK
brownfield-site,1801551,1801551,local-authority:EAL
brownfield-site,1801552,1801552,local-authority:HIL
brownfield-site,1801553,1801553,local-authority:WND
brownfield-site,1801554,1801554,local-authority:HRW
brownfield-site,1801555,1801555,local-authority:KTT
brownfield-site,1801556,1801556,local-authority:GRE
brownfield-site,1801557,1801557,local-authority:BEN
brownfield-site,1801558,1801558,local-authority:HRW
brownfield-site,1801559,1801559,local-authority:KTT
brownfield-site,1801560,1801560,local-authority:LBH
brownfield-site,1801561,1801561,local-authority:HRW
brownfield-site,1801562,1801562,local-authority:WSM
brownfield-site,1801563,1801563,local-authority:HRW
brownfield-site,1801564,1801564,local-authority:LEW
brownfield-site,1801565,1801565,local-authority:BEN
brownfield-site,1801566,1801566,local-authority:BRY
brownfield-site,1801567,1801567,local-authority:LBH
brownfield-site,1801568,1801568,local-authority:EAL
brownfield-site,1801569,1801569,local-authority:WND
brownfield-site,1801570,1801570,local-authority:HIL
brownfield-site,1801571,1801571,local-authority:SWK
brownfield-site,1801572,1801572,local-authority:BDG
brownfield-site,1801573,1801573,local-authority:KTT
brownfield-site,1801574,1801574,local-authority:ISL
brownfield-site,1801575,1801575,local-authority:BEN
brownfield-site,1801576,1801576,local-authority:HIL
brownfield-site,1801577,1801577,local-authority:WSM
brownfield-site,1801578,1801578,local-authority:BEN
brownfield-site,1801579,1801579,local-authority:HRY
brownfield-site,1801580,1801580,local-authority:RIC
brownfield-site,1801581,1801581,local-authority:RDB
brownfield-site,1801582,1801582,local-authority:WND
brownfield-site,1801583,1801583,local-authority:NWM
brownfield-site,1801584,1801585,local-authority:LEW
brownfield-site,1801586,1801586,local-authority:RDB
brownfield-site,1801587,1801587,local-authority:KEC
brownfield-site,1801588,1801588,local-authority:LEW
brownfield-site,1801589,1801589,local-authority:HIL
brownfield-site,1801590,1801590,local-authority:EAL
brownfield-site,1801591,1801591,local-authority:ISL
brownfield-site,1801592,1801592,local-authority:WND
brownfield-site,1801593,1801593,local-authority:CMD
brownfield-site,1801594,1801594,local-authority:HIL
brownfield-site,1801595,1801595,local-authority:EAL
brownfield-site,1801596,1801596,local-authority:LEW
brownfield-site,1801597,1801597,local-authority:BEN
brownfield-site,1801598,1801599,local-authority:HRY
brownfield-site,1801600,1801600,local-authority:KTT
brownfield-site,1801601,1801601,local-authority:NWM
brownfield-site,1801602,1801602,local-authority:BNE
brownfield-site,1801603,1801603,local-authority:HRY
brownfield-site,1801604,1801604,local-authority:LND
brownfield-site,1801605,1801605,local-authority:SWK
brownfield-site,1801606,1801607,local-authority:BEN
brownfield-site,1801608,1801608,local-authority:CMD
brownfield-site,1801609,1801609,local-authority:RDB
brownfield-site,1801610,1801610,local-authority:KTT
brownfield-site,1801611,1801611,local-authority:CMD
brownfield-site,1801612,1801612,local-authority:RDB
brownfield-site,1801613,1801613,local-authority:WND
brownfield-site,1801614,1801614,local-authority:BNE
brownfield-site,1801615,1801615,local-authority:LEW
brownfield-site,1801616,1801616,local-authority:BNE
brownfield-site,1801617,1801617,local-authority:RIC
brownfield-site,1801618,1801618,local-authority:RDB
brownfield-site,1801619,1801620,local-authority:BEN
brownfield-site,1801621,1801621,local-authority:WFT
brownfield-site,1801622,1801622,local-authority:BNE
brownfield-site,1801623,1801623,local-authority:HMF
brownfield-site,1801624,1801624,local-authority:MRT
brownfield-site,1801625,1801625,local-authority:LEW
brownfield-site,1801626,1801626,local-authority:WND
brownfield-site,1801627,1801627,local-authority:RDB
brownfield-site,1801628,1801628,local-authority:WND
brownfield-site,1801629,1801629,local-authority:RDB
brownfield-site,1801630,1801630,local-authority:KTT
brownfield-site,1801631,1801631,local-authority:GRE
brownfield-site,1801632,1801632,local-authority:MRT
brownfield-site,1801633,1801633,local-authority:BNE
brownfield-site,1801634,1801634,local-authority:SWK
brownfield-site,1801635,1801636,local-authority:KTT
brownfield-site,1801637,1801637,local-authority:SWK
brownfield-site,1801638,1801638,local-authority:LEW
brownfield-site,1801639,1801639,local-authority:HRW
brownfield-site,1801640,1801640,local-authority:EAL
brownfield-site,1801641,1801641,local-authority:RDB
brownfield-site,1801642,1801642,local-authority:HRW
brownfield-site,1801643,1801643,local-authority:LEW
brownfield-site,1801644,1801644,local-authority:RIC
brownfield-site,1801645,1801645,local-authority:KTT
brownfield-site,1801646,1801646,local-authority:RDB
brownfield-site,1801647,1801647,local-authority:KTT
brownfield-site,1801648,1801648,local-authority:NWM
brownfield-site,1801649,1801649,local-authority:RIC
brownfield-site,1801650,1801650,local-authority:NWM
brownfield-site,1801651,1801651,local-authority:RDB
brownfield-site,1801652,1801652,local-authority:ISL
brownfield-site,1801653,1801653,local-authority:RDB
brownfield-site,1801654,1801654,local-authority:BNE
brownfield-site,1801655,1801655,local-authority:NWM
brownfield-site,1801656,1801656,local-authority:RDB
brownfield-site,1801657,1801657,local-authority:NWM
brownfield-site,1801658,1801658,local-authority:BDG
brownfield-site,1801659,1801659,local-authority:CMD
brownfield-site,1801660,1801660,local-authority:WND
brownfield-site,1801661,1801661,local-authority:LEW
brownfield-site,1801662,1801662,local-authority:RIC
brownfield-site,1801663,1801664,local-authority:KEC
brownfield-site,1801665,1801665,local-authority:HRW
brownfield-site,1801666,1801666,local-authority:RDB
brownfield-site,1801667,1801667,local-authority:HIL
brownfield-site,1801668,1801668,local-authority:LEW
brownfield-site,1801669,1801669,local-authority:SWK
brownfield-site,1801670,1801672,local-authority:HRW
brownfield-site,1801673,1801673,development-corporation:Q20648596
brownfield-site,1801674,1801674,local-authority:BEN
brownfield-site,1801675,1801675,local-authority:KTT
brownfield-site,1801676,1801676,local-authority:SWK
brownfield-site,1801677,1801677,local-authority:HIL
brownfield-site,1801678,1801678,local-authority:RIC
brownfield-site,1801679,1801679,local-authority:WND
brownfield-site,1801680,1801680,local-authority:BEN
brownfield-site,1801681,1801681,local-authority:BRY
brownfield-site,1801682,1801682,local-authority:NWM
brownfield-site,1801683,1801683,local-authority:KTT
brownfield-site,1801684,1801684,local-authority:ISL
brownfield-site,1801685,1801686,local-authority:HIL
brownfield-site,1801687,1801687,development-corporation:Q20648596
brownfield-site,1801688,1801688,local-authority:LEW
brownfield-site,1801689,1801689,local-authority:GRE
brownfield-site,1801690,1801690,local-authority:MRT
brownfield-site,1801691,1801691,local-authority:KTT
brownfield-site,1801692,1801692,local-authority:EAL
brownfield-site,1801693,1801693,local-authority:HIL
brownfield-site,1801694,1801694,local-authority:CMD
brownfield-site,1801695,1801695,local-authority:SWK
brownfield-site,1801696,1801696,local-authority:ISL
brownfield-site,1801697,1801697,local-authority:BRY
brownfield-site,1801698,1801698,local-authority:WND
brownfield-site,1801699,1801699,local-authority:GRE
brownfield-site,1801700,1801700,local-authority:ISL
brownfield-site,1801701,1801701,local-authority:BEN
brownfield-site,1801702,1801702,local-authority:LEW
brownfield-site,1801703,1801703,local-authority:HRW
brownfield-site,1801704,1801704,local-authority:SWK
brownfield-site,1801705,1801705,local-authority:BNE
brownfield-site,1801706,1801706,local-authority:BRY
brownfield-site,1801707,1801707,local-authority:HRW
brownfield-site,1801708,1801708,local-authority:WSM
brownfield-site,1801709,1801711,local-authority:RDB
brownfield-site,1801712,1801712,local-authority:BDG
brownfield-site,1801713,1801713,local-authority:HIL
brownfield-site,1801714,1801714,local-authority:RIC
brownfield-site,1801715,1801715,local-authority:BRY
brownfield-site,1801716,1801716,local-authority:WND
brownfield-site,1801717,1801718,local-authority:HIL
brownfield-site,1801719,1801719,local-authority:BNE
brownfield-site,1801720,1801720,local-authority:GRE
brownfield-site,1801721,1801721,local-authority:EAL
brownfield-site,1801722,1801722,local-authority:RDB
brownfield-site,1801723,1801723,local-authority:CMD
brownfield-site,1801724,1801724,local-authority:LEW
brownfield-site,1801725,1801725,local-authority:WSM
brownfield-site,1801726,1801726,local-authority:HNS
brownfield-site,1801727,1801727,local-authority:MRT
brownfield-site,1801728,1801728,local-authority:BNE
brownfield-site,1801729,1801729,local-authority:EAL
brownfield-site,1801730,1801731,local-authority:BNE
brownfield-site,1801732,1801732,local-authority:WSM
brownfield-site,1801733,1801733,local-authority:BNE
brownfield-site,1801734,1801734,local-authority:GRE
brownfield-site,1801735,1801735,local-authority:EAL
brownfield-site,1801736,1801736,local-authority:ISL
brownfield-site,1801737,1801737,local-authority:SWK
brownfield-site,1801738,1801738,local-authority:BNE
brownfield-site,1801739,1801739,local-authority:HIL
brownfield-site,1801740,1801740,local-authority:KEC
brownfield-site,1801741,1801741,local-authority:BNE
brownfield-site,1801742,1801742,local-authority:HRW
brownfield-site,1801743,1801743,local-authority:CMD
brownfield-site,1801744,1801744,local-authority:BNE
brownfield-site,1801745,1801745,local-authority:LBH
brownfield-site,1801746,1801746,local-authority:BNE
brownfield-site,1801747,1801747,local-authority:HRW
brownfield-site,1801748,1801748,local-authority:RDB
brownfield-site,1801749,1801749,local-authority:MRT
brownfield-site,1801750,1801750,local-authority:LEW
brownfield-site,1801751,1801751,development-corporation:Q20648596
brownfield-site,1801752,1801752,local-authority:CMD
brownfield-site,1801753,1801753,local-authority:TWH
brownfield-site,1801754,1801754,local-authority:HRW
brownfield-site,1801755,1801755,local-authority:HNS
brownfield-site,1801756,1801756,local-authority:RIC
brownfield-site,1801757,1801757,local-authority:KTT
brownfield-site,1801758,1801758,local-authority:BNE
brownfield-site,1801759,1801759,local-authority:ISL
brownfield-site,1801760,1801760,local-authority:RDB
brownfield-site,1801761,1801761,local-authority:KTT
brownfield-site,1801762,1801762,local-authority:BRY
brownfield-site,1801763,1801763,local-authority:MRT
brownfield-site,1801764,1801764,local-authority:KTT
brownfield-site,1801765,1801765,local-authority:GRE
brownfield-site,1801766,1801766,local-authority:BDG
brownfield-site,1801767,1801767,local-authority:KEC
brownfield-site,1801768,1801768,local-authority:CMD
brownfield-site,1801769,1801769,local-authority:LBH
brownfield-site,1801770,1801770,local-authority:SWK
brownfield-site,1801771,1801771,local-authority:WND
brownfield-site,1801772,1801772,local-authority:BRY
brownfield-site,1801773,1801773,local-authority:RDB
brownfield-site,1801774,1801774,local-authority:BNE
brownfield-site,1801775,1801775,local-authority:WND
brownfield-site,1801776,1801776,local-authority:SWK
brownfield-site,1801777,1801777,local-authority:MRT
brownfield-site,1801778,1801778,local-authority:BRY
brownfield-site,1801779,1801779,local-authority:WND
brownfield-site,1801780,1801780,local-authority:BNE
brownfield-site,1801781,1801781,development-corporation:Q20648596
brownfield-site,1801782,1801782,local-authority:RDB
brownfield-site,1801783,1801783,local-authority:BEN
brownfield-site,1801784,1801784,local-authority:WND
brownfield-site,1801785,1801785,local-authority:HRW
brownfield-site,1801786,1801786,local-authority:SWK
brownfield-site,1801787,1801787,local-authority:KTT
brownfield-site,1801788,1801788,local-authority:ISL
brownfield-site,1801789,1801789,local-authority:BDG
brownfield-site,1801790,1801790,local-authority:SWK
brownfield-site,1801791,1801791,local-authority:HRW
brownfield-site,1801792,1801792,local-authority:ISL
brownfield-site,1801793,1801793,local-authority:EAL
brownfield-site,1801794,1801794,local-authority:WSM
brownfield-site,1801795,1801795,local-authority:HRW
brownfield-site,1801796,1801796,local-authority:CMD
brownfield-site,1801797,1801797,local-authority:EAL
brownfield-site,1801798,1801799,local-authority:HIL
brownfield-site,1801800,1801800,local-authority:BRY
brownfield-site,1801801,1801801,local-authority:ISL
brownfield-site,1801802,1801802,local-authority:BEN
brownfield-site,1801803,1801803,local-authority:KEC
brownfield-site,1801804,1801804,local-authority:BEN
brownfield-site,1801805,1801805,local-authority:TWH
brownfield-site,1801806,1801806,local-authority:WSM
brownfield-site,1801807,1801807,local-authority:RDB
brownfield-site,1801808,1801808,local-authority:BNE
brownfield-site,1801809,1801809,local-authority:RDB
brownfield-site,1801810,1801810,local-authority:NWM
brownfield-site,1801811,1801811,local-authority:SWK
brownfield-site,1801812,1801812,local-authority:BNE
brownfield-site,1801813,1801813,local-authority:WFT
brownfield-site,1801814,1801814,local-authority:KEC
brownfield-site,1801815,1801815,local-authority:HRY
brownfield-site,1801816,1801816,local-authority:WND
brownfield-site,1801817,1801817,local-authority:ISL
brownfield-site,1801818,1801818,local-authority:HMF
brownfield-site,1801819,1801819,local-authority:SWK
brownfield-site,1801820,1801820,development-corporation:Q20648596
brownfield-site,1801821,1801821,local-authority:RDB
brownfield-site,1801822,1801822,development-corporation:Q20648596
brownfield-site,1801823,1801823,local-authority:WSM
brownfield-site,1801824,1801824,local-authority:RDB
brownfield-site,1801825,1801825,local-authority:HRY
brownfield-site,1801826,1801826,local-authority:EAL
brownfield-site,1801827,1801827,local-authority:KTT
brownfield-site,1801828,1801828,local-authority:TWH
brownfield-site,1801829,1801829,local-authority:SWK
brownfield-site,1801830,1801830,local-authority:NWM
brownfield-site,1801831,1801831,local-authority:HIL
brownfield-site,1801832,1801832,local-authority:CMD
brownfield-site,1801833,1801834,local-authority:BNE
brownfield-site,1801835,1801835,local-authority:WND
brownfield-site,1801836,1801836,local-authority:RDB
brownfield-site,1801837,1801837,local-authority:EAL
brownfield-site,1801838,1801838,local-authority:HRW
brownfield-site,1801839,1801839,local-authority:MRT
brownfield-site,1801840,1801840,local-authority:HIL
brownfield-site,1801841,1801841,local-authority:RDB
brownfield-site,1801842,1801842,local-authority:WND
brownfield-site,1801843,1801843,local-authority:CMD
brownfield-site,1801844,1801844,local-authority:WND
brownfield-site,1801845,1801845,local-authority:BNE
brownfield-site,1801846,1801846,local-authority:MRT
brownfield-site,1801847,1801847,local-authority:LBH
brownfield-site,1801848,1801848,local-authority:ISL
brownfield-site,1801849,1801849,local-authority:RDB
brownfield-site,1801850,1801850,local-authority:WSM
brownfield-site,1801851,1801851,local-authority:RDB
brownfield-site,1801852,1801852,local-authority:CMD
brownfield-site,1801853,1801853,local-authority:WND
brownfield-site,1801854,1801855,local-authority:ISL
brownfield-site,1801856,1801856,local-authority:SWK
brownfield-site,1801857,1801858,local-authority:WSM
brownfield-site,1801859,1801859,local-authority:LEW
brownfield-site,1801860,1801860,local-authority:BDG
brownfield-site,1801861,1801861,local-authority:WND
brownfield-site,1801862,1801862,local-authority:NWM
brownfield-site,1801863,1801863,local-authority:WSM
brownfield-site,1801864,1801864,local-authority:BDG
brownfield-site,1801865,1801865,local-authority:HRW
brownfield-site,1801866,1801866,local-authority:GRE
brownfield-site,1801867,1801867,local-authority:KEC
brownfield-site,1801868,1801868,local-authority:HIL
brownfield-site,1801869,1801869,local-authority:CMD
brownfield-site,1801870,1801870,local-authority:RDB
brownfield-site,1801871,1801871,local-authority:LEW
brownfield-site,1801872,1801872,local-authority:WND
brownfield-site,1801873,1801873,local-authority:RDB
brownfield-site,1801874,1801874,local-authority:WSM
brownfield-site,1801875,1801875,local-authority:ISL
brownfield-site,1801876,1801876,development-corporation:Q20648596
brownfield-site,1801877,1801877,local-authority:RDB
brownfield-site,1801878,1801878,local-authority:BRY
brownfield-site,1801879,1801879,local-authority:WND
brownfield-site,1801880,1801880,local-authority:HIL
brownfield-site,1801881,1801881,local-authority:WND
brownfield-site,1801882,1801882,local-authority:BRY
brownfield-site,1801883,1801883,local-authority:WND
brownfield-site,1801884,1801884,local-authority:BRY
brownfield-site,1801885,1801885,local-authority:WSM
brownfield-site,1801886,1801886,local-authority:RDB
brownfield-site,1801887,1801887,local-authority:LEW
brownfield-site,1801888,1801888,local-authority:HRW
brownfield-site,1801889,1801889,local-authority:HIL
brownfield-site,1801890,1801890,local-authority:MRT
brownfield-site,1801891,1801891,local-authority:RDB
brownfield-site,1801892,1801892,local-authority:CMD
brownfield-site,1801893,1801893,development-corporation:Q20648596
brownfield-site,1801894,1801894,local-authority:HRW
brownfield-site,1801895,1801895,local-authority:WSM
brownfield-site,1801896,1801896,local-authority:WND
brownfield-site,1801897,1801898,local-authority:WSM
brownfield-site,1801899,1801899,development-corporation:Q20648596
brownfield-site,1801900,1801900,local-authority:LBH
brownfield-site,1801901,1801901,local-authority:ISL
brownfield-site,1801902,1801902,local-authority:HRW
brownfield-site,1801903,1801903,local-authority:ISL
brownfield-site,1801904,1801904,local-authority:BEN
brownfield-site,1801905,1801905,development-corporation:Q20648596
brownfield-site,1801906,1801906,local-authority:HNS
brownfield-site,1801907,1801907,local-authority:WSM
brownfield-site,1801908,1801908,local-authority:WND
brownfield-site,1801909,1801909,local-authority:WSM
brownfield-site,1801910,1801910,local-authority:HRW
brownfield-site,1801911,1801911,local-authority:KEC
brownfield-site,1801912,1801913,local-authority:WND
brownfield-site,1801914,1801914,local-authority:BNE
brownfield-site,1801915,1801915,local-authority:MRT
brownfield-site,1801916,1801916,local-authority:TWH
brownfield-site,1801917,1801917,local-authority:WND
brownfield-site,1801918,1801918,local-authority:GRE
brownfield-site,1801919,1801919,local-authority:HRY
brownfield-site,1801920,1801920,local-authority:SWK
brownfield-site,1801921,1801921,local-authority:RDB
brownfield-site,1801922,1801922,local-authority:HRY
brownfield-site,1801923,1801923,local-authority:CMD
brownfield-site,1801924,1801924,local-authority:RDB
brownfield-site,1801925,1801925,local-authority:HRY
brownfield-site,1801926,1801926,local-authority:BNE
brownfield-site,1801927,1801927,local-authority:WND
brownfield-site,1801928,1801928,local-authority:RDB
brownfield-site,1801929,1801929,local-authority:BDG
brownfield-site,1801930,1801931,local-authority:RDB
brownfield-site,1801932,1801932,local-authority:LEW
brownfield-site,1801933,1801934,local-authority:BNE
brownfield-site,1801935,1801935,local-authority:RIC
brownfield-site,1801936,1801936,local-authority:GRE
brownfield-site,1801937,1801937,local-authority:CMD
brownfield-site,1801938,1801938,local-authority:WND
brownfield-site,1801939,1801939,local-authority:HRY
brownfield-site,1801940,1801940,local-authority:LEW
brownfield-site,1801941,1801941,local-authority:GRE
brownfield-site,1801942,1801942,local-authority:HRY
brownfield-site,1801943,1801943,local-authority:EAL
brownfield-site,1801944,1801944,local-authority:ISL
brownfield-site,1801945,1801945,local-authority:HRY
brownfield-site,1801946,1801947,local-authority:BNE
brownfield-site,1801948,1801948,local-authority:HRW
brownfield-site,1801949,1801949,local-authority:RDB
brownfield-site,1801950,1801950,local-authority:BDG
brownfield-site,1801951,1801951,local-authority:WFT
brownfield-site,1801952,1801952,local-authority:RDB
brownfield-site,1801953,1801953,local-authority:GRE
brownfield-site,1801954,1801955,local-authority:SWK
brownfield-site,1801956,1801956,local-authority:ISL
brownfield-site,1801957,1801957,local-authority:BNE
brownfield-site,1801958,1801958,local-authority:KTT
brownfield-site,1801959,1801959,local-authority:HIL
brownfield-site,1801960,1801960,local-authority:BRY
brownfield-site,1801961,1801961,local-authority:HRY
brownfield-site,1801962,1801962,local-authority:BNE
brownfield-site,1801963,1801963,local-authority:WSM
brownfield-site,1801964,1801964,local-authority:LEW
brownfield-site,1801965,1801965,local-authority:HRY
brownfield-site,1801966,1801966,local-authority:LEW
brownfield-site,1801967,1801967,local-authority:BNE
brownfield-site,1801968,1801968,local-authority:RDB
brownfield-site,1801969,1801969,local-authority:WFT
brownfield-site,1801970,1801970,local-authority:WSM
brownfield-site,1801971,1801971,local-authority:BDG
brownfield-site,1801972,1801972,local-authority:WND
brownfield-site,1801973,1801973,local-authority:RDB
brownfield-site,1801974,1801974,local-authority:SWK
brownfield-site,1801975,1801975,local-authority:HRY
brownfield-site,1801976,1801976,local-authority:RIC
brownfield-site,1801977,1801977,local-authority:ISL
brownfield-site,1801978,1801979,local-authority:WND
brownfield-site,1801980,1801980,local-authority:LEW
brownfield-site,1801981,1801981,local-authority:RDB
brownfield-site,1801982,1801982,local-authority:BNE
brownfield-site,1801983,1801983,local-authority:BEN
brownfield-site,1801984,1801984,local-authority:RDB
brownfield-site,1801985,1801985,local-authority:WSM
brownfield-site,1801986,1801986,local-authority:HRY
brownfield-site,1801987,1801987,local-authority:BNE
brownfield-site,1801988,1801988,local-authority:HRY
brownfield-site,1801989,1801989,local-authority:RDB
brownfield-site,1801990,1801990,local-authority:WSM
brownfield-site,1801991,1801991,local-authority:BDG
brownfield-site,1801992,1801992,local-authority:GRE
brownfield-site,1801993,1801993,local-authority:HIL
brownfield-site,1801994,1801994,local-authority:WND
brownfield-site,1801995,1801995,local-authority:GRE
brownfield-site,1801996,1801996,local-authority:WSM
brownfield-site,1801997,1801997,local-authority:CMD
brownfield-site,1801998,1801998,local-authority:BRY
brownfield-site,1801999,1801999,local-authority:LBH
brownfield-site,1802000,1802000,local-authority:GRE
brownfield-site,1802001,1802001,local-authority:LBH
brownfield-site,1802002,1802002,local-authority:HIL
brownfield-site,1802003,1802003,local-authority:ISL
brownfield-site,1802004,1802004,local-authority:BNE
brownfield-site,1802005,1802005,local-authority:BEN
brownfield-site,1802006,1802006,development-corporation:Q20648596
brownfield-site,1802007,1802007,local-authority:WSM
brownfield-site,1802008,1802008,local-authority:LEW
brownfield-site,1802009,1802009,local-authority:BNE
brownfield-site,1802010,1802010,local-authority:SWK
brownfield-site,1802011,1802011,local-authority:HMF
brownfield-site,1802012,1802012,local-authority:CMD
brownfield-site,1802013,1802013,local-authority:BNE
brownfield-site,1802014,1802014,local-authority:RDB
brownfield-site,1802015,1802015,local-authority:GRE
brownfield-site,1802016,1802016,local-authority:LEW
brownfield-site,1802017,1802017,local-authority:HNS
brownfield-site,1802018,1802018,local-authority:EAL
brownfield-site,1802019,1802019,local-authority:GRE
brownfield-site,1802020,1802020,development-corporation:Q20648596
brownfield-site,1802021,1802021,local-authority:WND
brownfield-site,1802022,1802022,local-authority:SWK
brownfield-site,1802023,1802023,local-authority:HRY
brownfield-site,1802024,1802024,local-authority:WSM
brownfield-site,1802025,1802025,local-authority:SWK
brownfield-site,1802026,1802026,local-authority:ISL
brownfield-site,1802027,1802027,local-authority:HRY
brownfield-site,1802028,1802028,local-authority:KEC
brownfield-site,1802029,1802030,local-authority:RDB
brownfield-site,1802031,1802031,local-authority:ISL
brownfield-site,1802032,1802032,local-authority:RIC
brownfield-site,1802033,1802033,development-corporation:Q20648596
brownfield-site,1802034,1802035,local-authority:HRY
brownfield-site,1802036,1802036,local-authority:HRW
brownfield-site,1802037,1802037,local-authority:EAL
brownfield-site,1802038,1802038,local-authority:MRT
brownfield-site,1802039,1802039,local-authority:HRY
brownfield-site,1802040,1802041,local-authority:WND
brownfield-site,1802042,1802042,local-authority:BEN
brownfield-site,1802043,1802043,local-authority:EAL
brownfield-site,1802044,1802044,local-authority:GRE
brownfield-site,1802045,1802045,local-authority:BNE
brownfield-site,1802046,1802046,local-authority:HRY
brownfield-site,1802047,1802047,local-authority:KTT
brownfield-site,1802048,1802048,local-authority:HRY
brownfield-site,1802049,1802049,local-authority:LEW
brownfield-site,1802050,1802050,local-authority:EAL
brownfield-site,1802051,1802051,local-authority:KEC
brownfield-site,1802052,1802052,local-authority:SWK
brownfield-site,1802053,1802053,local-authority:WND
brownfield-site,1802054,1802054,local-authority:WSM
brownfield-site,1802055,1802055,local-authority:WND
brownfield-site,1802056,1802056,local-authority:SWK
brownfield-site,1802057,1802057,local-authority:WND
brownfield-site,1802058,1802058,development-corporation:Q20648596
brownfield-site,1802059,1802059,local-authority:HRY
brownfield-site,1802060,1802060,local-authority:CMD
brownfield-site,1802061,1802061,local-authority:LEW
brownfield-site,1802062,1802062,local-authority:HNS
brownfield-site,1802063,1802063,local-authority:HRY
brownfield-site,1802064,1802064,local-authority:WSM
brownfield-site,1802065,1802065,local-authority:KEC
brownfield-site,1802066,1802069,local-authority:RDB
brownfield-site,1802070,1802070,local-authority:HRY
brownfield-site,1802071,1802071,local-authority:EAL
brownfield-site,1802072,1802072,local-authority:CMD
brownfield-site,1802073,1802074,local-authority:RDB
brownfield-site,1802075,1802075,local-authority:WND
brownfield-site,1802076,1802076,local-authority:EAL
brownfield-site,1802077,1802077,development-corporation:Q20648596
brownfield-site,1802078,1802078,local-authority:BNE
brownfield-site,1802079,1802079,local-authority:HRY
brownfield-site,1802080,1802080,local-authority:WND
brownfield-site,1802081,1802081,local-authority:HRY
brownfield-site,1802082,1802082,local-authority:EAL
brownfield-site,1802083,1802083,local-authority:MRT
brownfield-site,1802084,1802084,local-authority:LEW
brownfield-site,1802085,1802085,local-authority:MRT
brownfield-site,1802086,1802086,local-authority:WSM
brownfield-site,1802087,1802087,development-corporation:Q20648596
brownfield-site,1802088,1802088,local-authority:KEC
brownfield-site,1802089,1802089,local-authority:WND
brownfield-site,1802090,1802090,local-authority:EAL
brownfield-site,1802091,1802091,local-authority:BNE
brownfield-site,1802092,1802092,local-authority:BRY
brownfield-site,1802093,1802093,local-authority:EAL
brownfield-site,1802094,1802094,local-authority:SWK
brownfield-site,1802095,1802095,development-corporation:Q20648596
brownfield-site,1802096,1802096,local-authority:WSM
brownfield-site,1802097,1802097,local-authority:HRW
brownfield-site,1802098,1802098,local-authority:RIC
brownfield-site,1802099,1802099,local-authority:BNE
brownfield-site,1802100,1802100,local-authority:HIL
brownfield-site,1802101,1802101,local-authority:SWK
brownfield-site,1802102,1802102,local-authority:WSM
brownfield-site,1802103,1802103,local-authority:LEW
brownfield-site,1802104,1802104,local-authority:KTT
brownfield-site,1802105,1802105,local-authority:HRW
brownfield-site,1802106,1802106,local-authority:SWK
brownfield-site,1802107,1802107,local-authority:BNE
brownfield-site,1802108,1802108,local-authority:BDG
brownfield-site,1802109,1802109,local-authority:HIL
brownfield-site,1802110,1802110,local-authority:EAL
