prefix,resource,entry-number,organisation,reference,entity
statistical-geography,,,,E63007826,2500734
statistical-geography,,,,E63007827,2500735
statistical-geography,,,,E63007828,2500736
statistical-geography,,,,E63007829,2500737
statistical-geography,,,,E63007830,2500738
statistical-geography,,,,E63007831,2500739
statistical-geography,,,,E63007832,2500740
statistical-geography,,,,E63007833,2500741
statistical-geography,,,,E63007834,2500742
statistical-geography,,,,E63007835,2500743
statistical-geography,,,,E63007836,2500744
statistical-geography,,,,E63007837,2500745
statistical-geography,,,,E63007838,2500746
statistical-geography,,,,E63007839,2500747
statistical-geography,,,,E63007840,2500748
statistical-geography,,,,E63007841,2500749
statistical-geography,,,,E63007842,2500750
statistical-geography,,,,E63007843,2500751
statistical-geography,,,,E63007844,2500752
statistical-geography,,,,E63007845,2500753
statistical-geography,,,,E63007846,2500754
statistical-geography,,,,E63007847,2500755
statistical-geography,,,,E63007848,2500756
statistical-geography,,,,E63007849,2500757
statistical-geography,,,,E63007850,2500758
statistical-geography,,,,E63007851,2500759
statistical-geography,,,,E63007852,2500760
statistical-geography,,,,E63007853,2500761
statistical-geography,,,,E63007854,2500762
statistical-geography,,,,E63007855,2500763
statistical-geography,,,,E63007856,2500764
statistical-geography,,,,E63007857,2500765
statistical-geography,,,,E63007858,2500766
statistical-geography,,,,E63007859,2500767
statistical-geography,,,,E63007860,2500768
statistical-geography,,,,E63007861,2500769
statistical-geography,,,,E63007862,2500770
statistical-geography,,,,E63007863,2500771
statistical-geography,,,,E63007864,2500772
statistical-geography,,,,E63007865,2500773
statistical-geography,,,,E63007866,2500774
statistical-geography,,,,E63007867,2500775
statistical-geography,,,,E63007868,2500776
statistical-geography,,,,E63007869,2500777
statistical-geography,,,,E63007870,2500778
statistical-geography,,,,E63007871,2500779
statistical-geography,,,,E63007872,2500780
statistical-geography,,,,E63007873,2500781
statistical-geography,,,,E63007874,2500782
statistical-geography,,,,E63007875,2500783
statistical-geography,,,,E63007876,2500784
statistical-geography,,,,E63007877,2500785
statistical-geography,,,,E63007878,2500786
statistical-geography,,,,E63007879,2500787
statistical-geography,,,,E63007880,2500788
statistical-geography,,,,E63007881,2500789
statistical-geography,,,,E63007882,2500790
statistical-geography,,,,E63007883,2500791
statistical-geography,,,,E63007884,2500792
statistical-geography,,,,E63007885,2500793
statistical-geography,,,,E63007886,2500794
statistical-geography,,,,E63007887,2500795
statistical-geography,,,,E63007888,2500796
statistical-geography,,,,E63007889,2500797
statistical-geography,,,,E63007890,2500798
statistical-geography,,,,E63007891,2500799
statistical-geography,,,,E63007892,2500800
statistical-geography,,,,E63007893,2500801
statistical-geography,,,,E63007894,2500802
statistical-geography,,,,E63007895,2500803
statistical-geography,,,,E63007896,2500804
statistical-geography,,,,E63007897,2500805
statistical-geography,,,,E63007898,2500806
statistical-geography,,,,E63007899,2500807
statistical-geography,,,,E63007900,2500808
statistical-geography,,,,E63007901,2500809
statistical-geography,,,,E63007902,2500810
statistical-geography,,,,E63007903,2500811
statistical-geography,,,,E63007904,2500812
statistical-geography,,,,E63007905,2500813
statistical-geography,,,,E63007906,2500814
statistical-geography,,,,E63007907,2500815
statistical-geography,,,,E63007908,2500816
statistical-geography,,,,E63007909,2500817
statistical-geography,,,,E63007910,2500818
statistical-geography,,,,E63007911,2500819
statistical-geography,,,,E63007912,2500820
statistical-geography,,,,E63007913,2500821
statistical-geography,,,,E63007914,2500822
statistical-geography,,,,E63007915,2500823
statistical-geography,,,,E63007916,2500824
statistical-geography,,,,E63007917,2500825
statistical-geography,,,,E63007918,2500826
statistical-geography,,,,E63007919,2500827
statistical-geography,,,,E63007920,2500828
statistical-geography,,,,E63007921,2500829
statistical-geography,,,,E63007922,2500830
statistical-geography,,,,E63007923,2500831
statistical-geography,,,,E63007924,2500832
statistical-geography,,,,E63007925,2500833
statistical-geography,,,,E63007926,2500834
statistical-geography,,,,E63007927,2500835
statistical-geography,,,,E63007928,2500836
statistical-geography,,,,E63007929,2500837
statistical-geography,,,,E63007930,2500838
statistical-geography,,,,E63007931,2500839
statistical-geography,,,,E63007932,2500840
statistical-geography,,,,E63007933,2500841
statistical-geography,,,,E63007934,2500842
statistical-geography,,,,E63007935,2500843
statistical-geography,,,,E63007936,2500844
statistical-geography,,,,E63007937,2500845
statistical-geography,,,,E63007938,2500846
statistical-geography,,,,E63007939,2500847
statistical-geography,,,,E63007940,2500848
statistical-geography,,,,E63007941,2500849
statistical-geography,,,,E63007942,2500850
statistical-geography,,,,E63007943,2500851
statistical-geography,,,,E63007944,2500852
statistical-geography,,,,E63007945,2500853
statistical-geography,,,,E63007946,2500854
statistical-geography,,,,E63007947,2500855
statistical-geography,,,,E63007948,2500856
statistical-geography,,,,E63007949,2500857
statistical-geography,,,,E63007950,2500858
statistical-geography,,,,E63007951,2500859
statistical-geography,,,,E63007952,2500860
statistical-geography,,,,E63007953,2500861
statistical-geography,,,,E63007954,2500862
statistical-geography,,,,E63007955,2500863
statistical-geography,,,,E63007956,2500864
statistical-geography,,,,E63007957,2500865
statistical-geography,,,,E63007958,2500866
statistical-geography,,,,E63007959,2500867
statistical-geography,,,,E63007960,2500868
statistical-geography,,,,E63007961,2500869
statistical-geography,,,,E63007962,2500870
statistical-geography,,,,E63007963,2500871
statistical-geography,,,,E63007964,2500872
statistical-geography,,,,E63007965,2500873
statistical-geography,,,,E63007966,2500874
statistical-geography,,,,E63007967,2500875
statistical-geography,,,,E63007968,2500876
statistical-geography,,,,E63007969,2500877
statistical-geography,,,,E63007970,2500878
statistical-geography,,,,E63007971,2500879
statistical-geography,,,,E63007972,2500880
statistical-geography,,,,E63007973,2500881
statistical-geography,,,,E63007974,2500882
statistical-geography,,,,E63007975,2500883
statistical-geography,,,,E63007976,2500884
statistical-geography,,,,E63007977,2500885
statistical-geography,,,,E63007978,2500886
statistical-geography,,,,E63007979,2500887
statistical-geography,,,,E63007980,2500888
statistical-geography,,,,E63007981,2500889
statistical-geography,,,,E63007982,2500890
statistical-geography,,,,E63007983,2500891
statistical-geography,,,,E63007984,2500892
statistical-geography,,,,E63007985,2500893
statistical-geography,,,,E63007986,2500894
statistical-geography,,,,E63007987,2500895
statistical-geography,,,,E63007988,2500896
statistical-geography,,,,E63007989,2500897
statistical-geography,,,,E63007990,2500898
statistical-geography,,,,E63007991,2500899
statistical-geography,,,,E63007992,2500900
statistical-geography,,,,E63007993,2500901
statistical-geography,,,,E63007994,2500902
statistical-geography,,,,E63007995,2500903
statistical-geography,,,,E63007996,2500904
statistical-geography,,,,E63007997,2500905
statistical-geography,,,,E63007998,2500906
statistical-geography,,,,E63007999,2500907
statistical-geography,,,,E63008000,2500908
statistical-geography,,,,E63008001,2500909
statistical-geography,,,,E63008002,2500910
statistical-geography,,,,E63008003,2500911
statistical-geography,,,,E63008004,2500912
statistical-geography,,,,E63008005,2500913
statistical-geography,,,,E63008006,2500914
statistical-geography,,,,E63008007,2500915
statistical-geography,,,,E63008008,2500916
statistical-geography,,,,E63008009,2500917
statistical-geography,,,,E63008010,2500918
statistical-geography,,,,E63008011,2500919
statistical-geography,,,,E63008012,2500920
statistical-geography,,,,E63008013,2500921
statistical-geography,,,,E63008014,2500922
statistical-geography,,,,E63008015,2500923
statistical-geography,,,,E63008016,2500924
statistical-geography,,,,E63008017,2500925
statistical-geography,,,,E63008018,2500926
statistical-geography,,,,E63008019,2500927
statistical-geography,,,,E63008020,2500928
statistical-geography,,,,E63008021,2500929
statistical-geography,,,,E63008022,2500930
statistical-geography,,,,E63008023,2500931
statistical-geography,,,,E63008024,2500932
statistical-geography,,,,E63008025,2500933
statistical-geography,,,,E63008026,2500934
statistical-geography,,,,E63008027,2500935
statistical-geography,,,,E63008028,2500936
statistical-geography,,,,E63008029,2500937
statistical-geography,,,,E63008030,2500938
statistical-geography,,,,E63008031,2500939
statistical-geography,,,,E63008032,2500940
statistical-geography,,,,E63008033,2500941
statistical-geography,,,,E63008034,2500942
statistical-geography,,,,E63008035,2500943
statistical-geography,,,,E63008036,2500944
statistical-geography,,,,E63008037,2500945
statistical-geography,,,,E63008038,2500946
statistical-geography,,,,E63008039,2500947
statistical-geography,,,,E63008040,2500948
statistical-geography,,,,E63008041,2500949
statistical-geography,,,,E63008042,2500950
statistical-geography,,,,E63008043,2500951
statistical-geography,,,,E63008044,2500952
statistical-geography,,,,E63008045,2500953
statistical-geography,,,,E63008046,2500954
statistical-geography,,,,E63008047,2500955
statistical-geography,,,,E63008048,2500956
statistical-geography,,,,E63008049,2500957
statistical-geography,,,,E63008050,2500958
statistical-geography,,,,E63008051,2500959
statistical-geography,,,,E63008052,2500960
statistical-geography,,,,E63008053,2500961
statistical-geography,,,,E63008054,2500962
statistical-geography,,,,E63008055,2500963
statistical-geography,,,,E63008056,2500964
statistical-geography,,,,E63008057,2500965
statistical-geography,,,,E63008058,2500966
statistical-geography,,,,E63008059,2500967
statistical-geography,,,,E63008060,2500968
statistical-geography,,,,E63008061,2500969
statistical-geography,,,,E63008062,2500970
statistical-geography,,,,E63008063,2500971
statistical-geography,,,,E63008064,2500972
statistical-geography,,,,E63008065,2500973
statistical-geography,,,,E63008066,2500974
statistical-geography,,,,E63008067,2500975
statistical-geography,,,,E63008068,2500976
statistical-geography,,,,E63008069,2500977
statistical-geography,,,,E63008070,2500978
statistical-geography,,,,E63008071,2500979
statistical-geography,,,,E63008072,2500980
statistical-geography,,,,E63008073,2500981
statistical-geography,,,,E63008074,2500982
statistical-geography,,,,E63008075,2500983
statistical-geography,,,,E63008076,2500984
statistical-geography,,,,E63008077,2500985
statistical-geography,,,,E63008078,2500986
statistical-geography,,,,E63008079,2500987
statistical-geography,,,,E63008080,2500988
statistical-geography,,,,E63008081,2500989
statistical-geography,,,,E63008082,2500990
statistical-geography,,,,E63008083,2500991
statistical-geography,,,,E63008084,2500992
statistical-geography,,,,E63008085,2500993
statistical-geography,,,,E63008086,2500994
statistical-geography,,,,E63008087,2500995
statistical-geography,,,,E63008088,2500996
statistical-geography,,,,E63008089,2500997
statistical-geography,,,,E63008090,2500998
statistical-geography,,,,E63008091,2500999
statistical-geography,,,,E63008092,2501000
statistical-geography,,,,E63008093,2501001
statistical-geography,,,,E63008094,2501002
statistical-geography,,,,E63008095,2501003
statistical-geography,,,,E63008096,2501004
statistical-geography,,,,E63008097,2501005
statistical-geography,,,,E63008098,2501006
statistical-geography,,,,E63008099,2501007
statistical-geography,,,,E63008100,2501008
statistical-geography,,,,E63008101,2501009
statistical-geography,,,,E63008102,2501010
statistical-geography,,,,E63008103,2501011
statistical-geography,,,,E63008104,2501012
statistical-geography,,,,E63008105,2501013
statistical-geography,,,,E63008106,2501014
statistical-geography,,,,E63008107,2501015
statistical-geography,,,,E63008108,2501016
statistical-geography,,,,E63008109,2501017
statistical-geography,,,,E63008110,2501018
statistical-geography,,,,E63008111,2501019
statistical-geography,,,,E63008112,2501020
statistical-geography,,,,E63008113,2501021
