old-entity,status,entity,end-date,notes,entry-date,start-date
44010403,410,,,Removal of scraped SCA data following submission by LPA,2025-12-12,
44010404,410,,,Removal of scraped SCA data following submission by LPA,2025-12-12,
44010405,410,,,Removal of scraped SCA data following submission by LPA,2025-12-12,
44010406,410,,,Removal of scraped SCA data following submission by LPA,2025-12-12,
44010407,410,,,Removal of scraped SCA data following submission by LPA,2025-12-12,
44010408,410,,,Removal of scraped SCA data following submission by LPA,2025-12-12,
44010409,410,,,Removal of scraped SCA data following submission by LPA,2025-12-12,
44010410,410,,,Removal of scraped SCA data following submission by LPA,2025-12-12,
44010411,410,,,Removal of scraped SCA data following submission by LPA,2025-12-12,
44010412,410,,,Removal of scraped SCA data following submission by LPA,2025-12-12,
44010413,410,,,Removal of scraped SCA data following submission by LPA,2025-12-12,
44010780,410,,,Removal of scraped CAS data following submission by LPA,2025-12-12,
44010781,410,,,Removal of scraped CAS data following submission by LPA,2025-12-12,
44010782,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010783,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010784,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010785,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010786,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010787,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010788,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010789,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010790,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010791,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010792,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010793,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010794,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44010795,410,,,Removal of scraped KWL data following submission by LPA,2025-12-12,
44011596,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011597,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011598,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011599,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011600,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011601,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011602,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011603,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011604,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011605,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011606,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011607,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011608,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011609,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011610,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011611,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011612,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011613,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011614,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011615,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011616,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011617,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011618,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011619,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011620,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011621,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011622,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011623,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011624,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011625,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011626,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011627,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011628,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011629,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011630,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011631,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011632,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011633,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011634,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011635,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011636,410,,,Removal of scraped ISL data following submission by LPA,2025-12-12,
44011303,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011304,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011305,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011306,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011307,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011308,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011309,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011310,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011311,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011312,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011313,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011314,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011315,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011316,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011317,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011318,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011319,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011320,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011321,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011322,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011323,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011324,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011325,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011326,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011327,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011328,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011329,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011330,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011331,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011332,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011333,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011334,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011335,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011336,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011337,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011338,410,,,Removal of scraped KEC data following submission by LPA,2025-12-12,
44011500,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011501,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011502,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011503,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011504,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011505,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011506,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011507,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011508,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011509,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011510,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011511,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011512,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011513,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011514,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011515,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011516,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011517,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011518,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011519,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011520,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011521,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011522,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011523,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011524,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011525,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011526,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011527,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011528,410,,,Removal of scraped LEW data following submission by LPA,2025-12-12,
44011102,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011103,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011104,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011105,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011106,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011107,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011108,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011109,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011110,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011111,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011112,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011113,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011114,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011115,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011116,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011117,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011118,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011119,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011120,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011121,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011122,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011123,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011124,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011125,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011126,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011127,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011128,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011129,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011130,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011131,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011132,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011133,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011134,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011135,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011136,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011137,410,,,Removal of scraped LIV data following submission by LPA,2025-12-12,
44011013,410,,,Removal of scraped MAI data following submission by LPA,2025-12-12,
44011014,410,,,Removal of scraped MAI data following submission by LPA,2025-12-12,
