dataset,entity-minimum,entity-maximum,organisation
conservation-area,44005159,44005159,government-organisation:PB1164
conservation-area,44005159,44005159,local-authority:SLF
conservation-area,44005159,44005159,local-authority:SLF
conservation-area,44005159,44005159,government-organisation:D1342
conservation-area,44005160,44005160,government-organisation:PB1164
conservation-area,44005160,44005160,government-organisation:PB1164
conservation-area,44005160,44005160,local-authority:SLF
conservation-area,44005160,44005160,local-authority:SLF
conservation-area,44005160,44005160,government-organisation:D1342
conservation-area,44005161,44005161,government-organisation:PB1164
conservation-area,44005161,44005161,government-organisation:PB1164
conservation-area,44005161,44005161,local-authority:SLF
conservation-area,44005161,44005161,local-authority:SLF
conservation-area,44005161,44005161,government-organisation:D1342
conservation-area,44005162,44005162,government-organisation:PB1164
conservation-area,44005162,44005162,government-organisation:PB1164
conservation-area,44005162,44005162,local-authority:SLF
conservation-area,44005162,44005162,local-authority:SLF
conservation-area,44005162,44005162,government-organisation:D1342
conservation-area,44005163,44005163,government-organisation:PB1164
conservation-area,44005163,44005163,local-authority:SLF
conservation-area,44005164,44005168,government-organisation:PB1164
conservation-area,44005168,44005168,government-organisation:D1342
conservation-area,44005169,44005169,government-organisation:PB1164
conservation-area,44005169,44005169,local-authority:NLN
conservation-area,44005170,44005170,government-organisation:PB1164
conservation-area,44005170,44005170,local-authority:NLN
conservation-area,44005171,44005171,government-organisation:PB1164
conservation-area,44005171,44005171,local-authority:NLN
conservation-area,44005172,44005172,government-organisation:PB1164
conservation-area,44005172,44005172,local-authority:NLN
conservation-area,44005173,44005173,government-organisation:PB1164
conservation-area,44005173,44005173,local-authority:NLN
conservation-area,44005174,44005174,government-organisation:PB1164
conservation-area,44005174,44005174,local-authority:NLN
conservation-area,44005175,44005175,government-organisation:PB1164
conservation-area,44005175,44005175,local-authority:NLN
conservation-area,44005176,44005176,government-organisation:PB1164
conservation-area,44005176,44005176,local-authority:NLN
conservation-area,44005177,44005177,government-organisation:PB1164
conservation-area,44005177,44005177,local-authority:NLN
conservation-area,44005178,44005178,government-organisation:PB1164
conservation-area,44005178,44005178,local-authority:NLN
conservation-area,44005179,44005179,government-organisation:PB1164
conservation-area,44005179,44005179,local-authority:NLN
conservation-area,44005180,44005180,government-organisation:PB1164
conservation-area,44005180,44005180,local-authority:NLN
conservation-area,44005181,44005181,government-organisation:PB1164
conservation-area,44005181,44005181,local-authority:NLN
conservation-area,44005182,44005182,government-organisation:PB1164
conservation-area,44005182,44005182,local-authority:PTE
conservation-area,44005183,44005183,government-organisation:PB1164
conservation-area,44005183,44005183,local-authority:PTE
conservation-area,44005184,44005184,government-organisation:PB1164
conservation-area,44005184,44005184,government-organisation:D1342
conservation-area,44005185,44005185,government-organisation:PB1164
conservation-area,44005185,44005185,government-organisation:D1342
conservation-area,44005186,44005186,government-organisation:PB1164
conservation-area,44005186,44005186,local-authority:HOR
conservation-area,44005187,44005189,government-organisation:PB1164
conservation-area,44005189,44005189,government-organisation:D1342
conservation-area,44005190,44005190,government-organisation:PB1164
conservation-area,44005190,44005190,government-organisation:D1342
conservation-area,44005191,44005191,government-organisation:PB1164
conservation-area,44005191,44005191,government-organisation:D1342
conservation-area,44005192,44005192,government-organisation:PB1164
conservation-area,44005192,44005192,government-organisation:D1342
conservation-area,44005193,44005193,government-organisation:PB1164
conservation-area,44005193,44005193,government-organisation:D1342
conservation-area,44005194,44005194,government-organisation:PB1164
conservation-area,44005194,44005194,government-organisation:D1342
conservation-area,44005195,44005196,government-organisation:PB1164
conservation-area,44005196,44005196,government-organisation:D1342
conservation-area,44005197,44005197,government-organisation:PB1164
conservation-area,44005197,44005197,government-organisation:D1342
conservation-area,44005198,44005198,government-organisation:PB1164
conservation-area,44005198,44005198,government-organisation:D1342
conservation-area,44005199,44005199,government-organisation:PB1164
conservation-area,44005199,44005199,government-organisation:D1342
conservation-area,44005200,44005200,government-organisation:PB1164
conservation-area,44005200,44005200,government-organisation:D1342
conservation-area,44005201,44005201,government-organisation:PB1164
conservation-area,44005201,44005201,government-organisation:D1342
conservation-area,44005202,44005202,government-organisation:PB1164
conservation-area,44005202,44005202,government-organisation:D1342
conservation-area,44005203,44005203,government-organisation:PB1164
conservation-area,44005203,44005203,government-organisation:D1342
conservation-area,44005204,44005204,government-organisation:PB1164
conservation-area,44005204,44005204,government-organisation:D1342
conservation-area,44005205,44005205,government-organisation:PB1164
conservation-area,44005205,44005205,government-organisation:D1342
conservation-area,44005206,44005206,government-organisation:PB1164
conservation-area,44005206,44005206,government-organisation:D1342
conservation-area,44005207,44005207,government-organisation:PB1164
conservation-area,44005207,44005207,government-organisation:D1342
conservation-area,44005208,44005208,government-organisation:PB1164
conservation-area,44005208,44005208,government-organisation:D1342
conservation-area,44005209,44005209,government-organisation:PB1164
conservation-area,44005209,44005209,government-organisation:D1342
conservation-area,44005210,44005210,government-organisation:PB1164
conservation-area,44005210,44005210,government-organisation:D1342
conservation-area,44005211,44005212,government-organisation:PB1164
conservation-area,44005212,44005212,government-organisation:D1342
conservation-area,44005213,44005213,government-organisation:PB1164
conservation-area,44005213,44005213,government-organisation:D1342
conservation-area,44005214,44005214,government-organisation:PB1164
conservation-area,44005214,44005214,government-organisation:D1342
conservation-area,44005215,44005215,government-organisation:PB1164
conservation-area,44005215,44005215,government-organisation:D1342
conservation-area,44005216,44005216,government-organisation:PB1164
conservation-area,44005216,44005216,government-organisation:D1342
conservation-area,44005217,44005217,government-organisation:PB1164
conservation-area,44005217,44005217,government-organisation:D1342
conservation-area,44005218,44005218,government-organisation:PB1164
conservation-area,44005218,44005218,government-organisation:D1342
conservation-area,44005219,44005219,government-organisation:PB1164
conservation-area,44005219,44005219,government-organisation:D1342
conservation-area,44005220,44005220,government-organisation:PB1164
conservation-area,44005220,44005220,government-organisation:D1342
conservation-area,44005221,44005221,government-organisation:PB1164
conservation-area,44005221,44005221,government-organisation:D1342
conservation-area,44005222,44005222,government-organisation:PB1164
conservation-area,44005222,44005222,government-organisation:D1342
conservation-area,44005223,44005223,government-organisation:PB1164
conservation-area,44005223,44005223,government-organisation:D1342
conservation-area,44005224,44005224,government-organisation:PB1164
conservation-area,44005224,44005224,government-organisation:D1342
conservation-area,44005225,44005225,government-organisation:PB1164
conservation-area,44005225,44005225,government-organisation:D1342
conservation-area,44005226,44005226,government-organisation:PB1164
conservation-area,44005226,44005226,government-organisation:D1342
conservation-area,44005227,44005227,government-organisation:PB1164
conservation-area,44005227,44005227,government-organisation:D1342
conservation-area,44005228,44005228,government-organisation:PB1164
conservation-area,44005228,44005228,government-organisation:D1342
conservation-area,44005229,44005229,government-organisation:PB1164
conservation-area,44005229,44005229,government-organisation:D1342
conservation-area,44005230,44005230,government-organisation:PB1164
conservation-area,44005230,44005230,government-organisation:D1342
conservation-area,44005231,44005231,government-organisation:PB1164
conservation-area,44005231,44005231,government-organisation:D1342
conservation-area,44005232,44005232,government-organisation:PB1164
conservation-area,44005232,44005232,local-authority:TEW
conservation-area,44005233,44005233,government-organisation:PB1164
conservation-area,44005233,44005233,local-authority:TEW
conservation-area,44005234,44005234,government-organisation:PB1164
conservation-area,44005234,44005234,government-organisation:D1342
conservation-area,44005235,44005235,government-organisation:PB1164
conservation-area,44005235,44005235,government-organisation:D1342
conservation-area,44005236,44005236,government-organisation:PB1164
conservation-area,44005236,44005236,government-organisation:D1342
conservation-area,44005237,44005237,government-organisation:PB1164
conservation-area,44005237,44005237,government-organisation:D1342
conservation-area,44005238,44005238,government-organisation:PB1164
conservation-area,44005238,44005238,government-organisation:D1342
conservation-area,44005239,44005239,government-organisation:PB1164
conservation-area,44005239,44005239,government-organisation:D1342
conservation-area,44005240,44005240,government-organisation:PB1164
conservation-area,44005240,44005240,government-organisation:D1342
conservation-area,44005241,44005241,government-organisation:PB1164
conservation-area,44005241,44005241,government-organisation:D1342
conservation-area,44005242,44005242,government-organisation:PB1164
conservation-area,44005242,44005242,government-organisation:D1342
conservation-area,44005243,44005243,government-organisation:PB1164
conservation-area,44005243,44005243,government-organisation:D1342
conservation-area,44005244,44005244,government-organisation:PB1164
conservation-area,44005244,44005244,government-organisation:D1342
conservation-area,44005245,44005245,government-organisation:PB1164
conservation-area,44005245,44005245,government-organisation:D1342
conservation-area,44005246,44005246,government-organisation:PB1164
conservation-area,44005246,44005246,government-organisation:D1342
conservation-area,44005247,44005247,government-organisation:PB1164
conservation-area,44005247,44005247,local-authority:RIC
conservation-area,44005247,44005247,government-organisation:D1342
conservation-area,44005248,44005248,government-organisation:PB1164
conservation-area,44005248,44005248,local-authority:RIC
conservation-area,44005248,44005248,government-organisation:D1342
conservation-area,44005249,44005249,government-organisation:PB1164
conservation-area,44005249,44005249,local-authority:RIC
conservation-area,44005249,44005249,government-organisation:D1342
conservation-area,44005250,44005250,government-organisation:PB1164
conservation-area,44005250,44005250,local-authority:RIC
conservation-area,44005250,44005250,government-organisation:D1342
conservation-area,44005251,44005251,government-organisation:PB1164
conservation-area,44005251,44005251,local-authority:RIC
conservation-area,44005251,44005251,government-organisation:D1342
conservation-area,44005252,44005252,government-organisation:PB1164
conservation-area,44005252,44005252,local-authority:RIC
conservation-area,44005252,44005252,government-organisation:D1342
conservation-area,44005253,44005253,government-organisation:PB1164
conservation-area,44005253,44005253,local-authority:RIC
conservation-area,44005253,44005253,government-organisation:D1342
conservation-area,44005254,44005254,government-organisation:PB1164
conservation-area,44005254,44005254,government-organisation:D1342
conservation-area,44005254,44005254,government-organisation:D1342
conservation-area,44005255,44005255,government-organisation:PB1164
conservation-area,44005255,44005255,government-organisation:D1342
conservation-area,44005255,44005255,government-organisation:D1342
conservation-area,44005256,44005256,government-organisation:PB1164
conservation-area,44005256,44005256,government-organisation:D1342
conservation-area,44005256,44005256,government-organisation:D1342
conservation-area,44005257,44005257,government-organisation:PB1164
conservation-area,44005257,44005257,government-organisation:D1342
conservation-area,44005257,44005257,government-organisation:D1342
conservation-area,44005258,44005259,government-organisation:PB1164
conservation-area,44005259,44005259,government-organisation:D1342
conservation-area,44005260,44005260,government-organisation:PB1164
conservation-area,44005260,44005260,government-organisation:D1342
conservation-area,44005261,44005261,government-organisation:PB1164
conservation-area,44005261,44005261,government-organisation:D1342
conservation-area,44005262,44005262,government-organisation:PB1164
conservation-area,44005262,44005262,government-organisation:D1342
conservation-area,44005263,44005264,government-organisation:PB1164
conservation-area,44005264,44005264,government-organisation:D1342
conservation-area,44005265,44005265,government-organisation:PB1164
conservation-area,44005265,44005265,government-organisation:D1342
conservation-area,44005266,44005266,government-organisation:PB1164
conservation-area,44005266,44005266,government-organisation:D1342
conservation-area,44005267,44005267,government-organisation:PB1164
conservation-area,44005267,44005267,government-organisation:D1342
conservation-area,44005268,44005268,government-organisation:PB1164
conservation-area,44005268,44005268,government-organisation:D1342
conservation-area,44005269,44005269,government-organisation:PB1164
conservation-area,44005269,44005269,government-organisation:D1342
conservation-area,44005270,44005270,government-organisation:PB1164
conservation-area,44005270,44005270,government-organisation:D1342
conservation-area,44005271,44005271,government-organisation:PB1164
conservation-area,44005271,44005271,government-organisation:D1342
conservation-area,44005272,44005272,government-organisation:PB1164
conservation-area,44005272,44005272,government-organisation:D1342
conservation-area,44005273,44005273,government-organisation:PB1164
conservation-area,44005273,44005273,government-organisation:D1342
conservation-area,44005274,44005274,government-organisation:PB1164
conservation-area,44005274,44005274,government-organisation:D1342
conservation-area,44005275,44005275,government-organisation:PB1164
conservation-area,44005275,44005275,government-organisation:D1342
conservation-area,44005276,44005276,government-organisation:PB1164
conservation-area,44005276,44005276,government-organisation:D1342
conservation-area,44005277,44005277,government-organisation:PB1164
conservation-area,44005277,44005277,government-organisation:D1342
conservation-area,44005278,44005278,government-organisation:PB1164
conservation-area,44005278,44005278,government-organisation:D1342
conservation-area,44005279,44005279,government-organisation:PB1164
conservation-area,44005279,44005279,government-organisation:D1342
conservation-area,44005280,44005280,government-organisation:PB1164
conservation-area,44005280,44005280,government-organisation:D1342
conservation-area,44005281,44005281,government-organisation:PB1164
conservation-area,44005281,44005281,government-organisation:D1342
conservation-area,44005282,44005282,government-organisation:PB1164
conservation-area,44005282,44005282,government-organisation:D1342
conservation-area,44005283,44005283,government-organisation:PB1164
conservation-area,44005283,44005283,government-organisation:D1342
conservation-area,44005284,44005284,government-organisation:PB1164
conservation-area,44005284,44005284,government-organisation:PB1164
conservation-area,44005284,44005284,national-park-authority:Q72617988
conservation-area,44005284,44005284,government-organisation:D1342
conservation-area,44005285,44005285,government-organisation:PB1164
conservation-area,44005285,44005285,government-organisation:D1342
conservation-area,44005286,44005286,government-organisation:PB1164
conservation-area,44005286,44005286,government-organisation:D1342
conservation-area,44005287,44005287,government-organisation:PB1164
conservation-area,44005287,44005287,government-organisation:D1342
conservation-area,44005288,44005288,government-organisation:PB1164
conservation-area,44005288,44005288,government-organisation:D1342
conservation-area,44005289,44005289,government-organisation:PB1164
conservation-area,44005289,44005289,government-organisation:D1342
conservation-area,44005290,44005290,government-organisation:PB1164
conservation-area,44005290,44005290,government-organisation:D1342
conservation-area,44005291,44005291,government-organisation:PB1164
conservation-area,44005291,44005291,government-organisation:D1342
conservation-area,44005292,44005292,government-organisation:PB1164
conservation-area,44005292,44005292,government-organisation:D1342
conservation-area,44005293,44005293,government-organisation:PB1164
conservation-area,44005293,44005293,government-organisation:D1342
conservation-area,44005294,44005294,government-organisation:PB1164
conservation-area,44005294,44005294,government-organisation:D1342
conservation-area,44005295,44005295,government-organisation:PB1164
conservation-area,44005295,44005295,government-organisation:D1342
conservation-area,44005296,44005296,government-organisation:PB1164
conservation-area,44005296,44005296,government-organisation:D1342
conservation-area,44005297,44005297,government-organisation:PB1164
conservation-area,44005297,44005297,government-organisation:D1342
conservation-area,44005298,44005298,government-organisation:PB1164
conservation-area,44005298,44005298,government-organisation:D1342
conservation-area,44005299,44005299,government-organisation:PB1164
conservation-area,44005299,44005299,government-organisation:D1342
conservation-area,44005300,44005300,government-organisation:PB1164
conservation-area,44005300,44005300,government-organisation:D1342
conservation-area,44005301,44005301,government-organisation:PB1164
conservation-area,44005301,44005301,government-organisation:D1342
conservation-area,44005302,44005302,government-organisation:PB1164
conservation-area,44005302,44005302,government-organisation:D1342
conservation-area,44005303,44005303,government-organisation:PB1164
conservation-area,44005303,44005303,government-organisation:D1342
conservation-area,44005304,44005304,government-organisation:PB1164
conservation-area,44005304,44005304,government-organisation:D1342
conservation-area,44005305,44005305,government-organisation:PB1164
conservation-area,44005305,44005305,government-organisation:D1342
conservation-area,44005306,44005306,government-organisation:PB1164
conservation-area,44005306,44005306,government-organisation:D1342
conservation-area,44005307,44005307,government-organisation:PB1164
conservation-area,44005307,44005307,government-organisation:D1342
conservation-area,44005308,44005308,government-organisation:PB1164
conservation-area,44005308,44005308,government-organisation:D1342
conservation-area,44005309,44005309,government-organisation:PB1164
conservation-area,44005309,44005309,government-organisation:D1342
conservation-area,44005310,44005310,government-organisation:PB1164
conservation-area,44005310,44005310,government-organisation:D1342
conservation-area,44005311,44005311,government-organisation:PB1164
conservation-area,44005311,44005311,government-organisation:D1342
conservation-area,44005312,44005312,government-organisation:PB1164
conservation-area,44005312,44005312,government-organisation:D1342
conservation-area,44005313,44005313,government-organisation:PB1164
conservation-area,44005313,44005313,government-organisation:D1342
conservation-area,44005314,44005314,government-organisation:PB1164
conservation-area,44005314,44005314,government-organisation:D1342
conservation-area,44005315,44005315,government-organisation:PB1164
conservation-area,44005315,44005315,government-organisation:D1342
conservation-area,44005316,44005316,government-organisation:PB1164
conservation-area,44005316,44005316,government-organisation:D1342
conservation-area,44005317,44005317,government-organisation:PB1164
conservation-area,44005317,44005317,government-organisation:D1342
conservation-area,44005318,44005318,government-organisation:PB1164
conservation-area,44005318,44005318,government-organisation:D1342
conservation-area,44005319,44005319,government-organisation:PB1164
conservation-area,44005319,44005319,government-organisation:D1342
conservation-area,44005320,44005320,government-organisation:PB1164
conservation-area,44005320,44005320,government-organisation:D1342
conservation-area,44005321,44005321,government-organisation:PB1164
conservation-area,44005321,44005321,government-organisation:D1342
conservation-area,44005322,44005322,government-organisation:PB1164
conservation-area,44005322,44005322,government-organisation:D1342
conservation-area,44005323,44005323,government-organisation:PB1164
conservation-area,44005323,44005323,government-organisation:D1342
conservation-area,44005324,44005324,government-organisation:PB1164
conservation-area,44005324,44005324,government-organisation:D1342
conservation-area,44005325,44005325,government-organisation:PB1164
conservation-area,44005325,44005325,government-organisation:D1342
conservation-area,44005326,44005326,government-organisation:PB1164
conservation-area,44005326,44005326,government-organisation:D1342
conservation-area,44005327,44005327,government-organisation:PB1164
conservation-area,44005327,44005327,government-organisation:D1342
conservation-area,44005328,44005328,government-organisation:PB1164
conservation-area,44005328,44005328,government-organisation:D1342
conservation-area,44005329,44005329,government-organisation:PB1164
conservation-area,44005329,44005329,government-organisation:D1342
conservation-area,44005330,44005330,government-organisation:PB1164
conservation-area,44005330,44005330,government-organisation:D1342
conservation-area,44005331,44005331,government-organisation:PB1164
conservation-area,44005331,44005331,government-organisation:D1342
conservation-area,44005332,44005332,government-organisation:PB1164
conservation-area,44005332,44005332,government-organisation:D1342
conservation-area,44005333,44005333,government-organisation:PB1164
conservation-area,44005333,44005333,government-organisation:D1342
conservation-area,44005334,44005334,government-organisation:PB1164
conservation-area,44005334,44005334,government-organisation:D1342
conservation-area,44005335,44005335,government-organisation:PB1164
conservation-area,44005335,44005335,government-organisation:D1342
conservation-area,44005336,44005336,government-organisation:PB1164
conservation-area,44005336,44005336,government-organisation:D1342
conservation-area,44005337,44005337,government-organisation:PB1164
conservation-area,44005337,44005337,government-organisation:D1342
conservation-area,44005338,44005338,government-organisation:PB1164
conservation-area,44005338,44005338,government-organisation:D1342
conservation-area,44005339,44005339,government-organisation:PB1164
conservation-area,44005339,44005339,government-organisation:D1342
conservation-area,44005340,44005340,government-organisation:PB1164
conservation-area,44005340,44005340,government-organisation:D1342
conservation-area,44005341,44005341,government-organisation:PB1164
conservation-area,44005341,44005341,government-organisation:D1342
conservation-area,44005342,44005346,government-organisation:PB1164
conservation-area,44005346,44005346,government-organisation:D1342
conservation-area,44005347,44005347,government-organisation:PB1164
conservation-area,44005347,44005347,government-organisation:D1342
conservation-area,44005348,44005348,government-organisation:PB1164
conservation-area,44005348,44005348,government-organisation:D1342
conservation-area,44005349,44005349,government-organisation:PB1164
conservation-area,44005349,44005349,government-organisation:D1342
conservation-area,44005350,44005350,government-organisation:PB1164
conservation-area,44005350,44005350,government-organisation:D1342
conservation-area,44005351,44005351,government-organisation:PB1164
conservation-area,44005351,44005351,government-organisation:D1342
conservation-area,44005352,44005352,government-organisation:PB1164
conservation-area,44005352,44005352,government-organisation:D1342
conservation-area,44005353,44005353,government-organisation:PB1164
conservation-area,44005353,44005353,government-organisation:D1342
conservation-area,44005354,44005354,government-organisation:PB1164
conservation-area,44005354,44005354,government-organisation:D1342
conservation-area,44005355,44005355,government-organisation:PB1164
conservation-area,44005355,44005355,government-organisation:D1342
conservation-area,44005356,44005356,government-organisation:PB1164
conservation-area,44005356,44005356,government-organisation:D1342
conservation-area,44005357,44005357,government-organisation:PB1164
conservation-area,44005357,44005357,government-organisation:D1342
conservation-area,44005358,44005358,government-organisation:PB1164
conservation-area,44005358,44005358,government-organisation:D1342
conservation-area,44005359,44005359,government-organisation:PB1164
conservation-area,44005359,44005359,government-organisation:D1342
conservation-area,44005360,44005360,government-organisation:PB1164
conservation-area,44005360,44005360,government-organisation:D1342
conservation-area,44005361,44005361,government-organisation:PB1164
conservation-area,44005361,44005361,government-organisation:D1342
conservation-area,44005362,44005362,government-organisation:PB1164
conservation-area,44005362,44005362,government-organisation:D1342
conservation-area,44005363,44005363,government-organisation:PB1164
conservation-area,44005363,44005363,government-organisation:D1342
conservation-area,44005364,44005364,government-organisation:PB1164
conservation-area,44005364,44005364,government-organisation:D1342
conservation-area,44005365,44005365,government-organisation:PB1164
conservation-area,44005365,44005365,government-organisation:D1342
conservation-area,44005366,44005366,government-organisation:PB1164
conservation-area,44005366,44005366,government-organisation:D1342
conservation-area,44005367,44005367,government-organisation:PB1164
conservation-area,44005367,44005367,government-organisation:D1342
conservation-area,44005368,44005368,government-organisation:PB1164
conservation-area,44005368,44005368,government-organisation:D1342
conservation-area,44005369,44005369,government-organisation:PB1164
conservation-area,44005369,44005369,government-organisation:D1342
conservation-area,44005370,44005373,government-organisation:PB1164
conservation-area,44005373,44005373,local-authority:STH
conservation-area,44005373,44005373,government-organisation:D1342
conservation-area,44005374,44005375,government-organisation:PB1164
conservation-area,44005375,44005375,local-authority:STH
conservation-area,44005375,44005375,government-organisation:D1342
conservation-area,44005376,44005376,government-organisation:PB1164
conservation-area,44005376,44005376,government-organisation:D1342
conservation-area,44005377,44005377,government-organisation:PB1164
conservation-area,44005377,44005377,national-park-authority:Q72617158
conservation-area,44005378,44005378,government-organisation:PB1164
conservation-area,44005378,44005378,national-park-authority:Q72617158
conservation-area,44005379,44005379,government-organisation:PB1164
conservation-area,44005379,44005379,national-park-authority:Q72617158
conservation-area,44005380,44005380,government-organisation:PB1164
conservation-area,44005380,44005380,national-park-authority:Q72617158
conservation-area,44005381,44005381,government-organisation:PB1164
conservation-area,44005381,44005381,national-park-authority:Q72617158
conservation-area,44005382,44005382,government-organisation:PB1164
conservation-area,44005382,44005382,national-park-authority:Q72617158
conservation-area,44005383,44005383,government-organisation:PB1164
conservation-area,44005383,44005383,national-park-authority:Q72617158
conservation-area,44005384,44005384,government-organisation:PB1164
conservation-area,44005384,44005384,national-park-authority:Q72617158
conservation-area,44005385,44005385,government-organisation:PB1164
conservation-area,44005385,44005385,national-park-authority:Q72617158
conservation-area,44005386,44005386,government-organisation:PB1164
conservation-area,44005386,44005386,national-park-authority:Q72617158
conservation-area,44005387,44005387,government-organisation:PB1164
conservation-area,44005387,44005387,national-park-authority:Q72617158
conservation-area,44005388,44005388,government-organisation:PB1164
conservation-area,44005388,44005388,local-authority:NEW
conservation-area,44005388,44005388,national-park-authority:Q72617158
conservation-area,44005389,44005389,government-organisation:PB1164
conservation-area,44005389,44005389,national-park-authority:Q72617158
conservation-area,44005390,44005390,government-organisation:PB1164
conservation-area,44005390,44005390,national-park-authority:Q72617158
conservation-area,44005391,44005391,government-organisation:PB1164
conservation-area,44005391,44005391,national-park-authority:Q72617158
conservation-area,44005392,44005392,government-organisation:PB1164
conservation-area,44005392,44005392,local-authority:NEW
conservation-area,44005392,44005392,national-park-authority:Q72617158
conservation-area,44005393,44005393,government-organisation:PB1164
conservation-area,44005393,44005393,national-park-authority:Q72617158
conservation-area,44005394,44005394,government-organisation:PB1164
conservation-area,44005394,44005394,government-organisation:D1342
conservation-area,44005395,44005395,government-organisation:PB1164
conservation-area,44005395,44005395,local-authority:MRT
conservation-area,44005395,44005395,government-organisation:D1342
conservation-area,44005396,44005396,government-organisation:PB1164
conservation-area,44005396,44005396,local-authority:MRT
conservation-area,44005396,44005396,government-organisation:D1342
conservation-area,44005397,44005397,government-organisation:PB1164
conservation-area,44005397,44005397,local-authority:MRT
conservation-area,44005397,44005397,government-organisation:D1342
conservation-area,44005398,44005398,government-organisation:PB1164
conservation-area,44005398,44005398,local-authority:MRT
conservation-area,44005398,44005398,government-organisation:D1342
conservation-area,44005399,44005399,government-organisation:PB1164
conservation-area,44005399,44005399,local-authority:MRT
conservation-area,44005399,44005399,government-organisation:D1342
conservation-area,44005400,44005400,government-organisation:PB1164
conservation-area,44005400,44005400,local-authority:MRT
conservation-area,44005400,44005400,government-organisation:D1342
conservation-area,44005401,44005401,government-organisation:PB1164
conservation-area,44005401,44005401,local-authority:MRT
conservation-area,44005401,44005401,government-organisation:D1342
conservation-area,44005402,44005402,government-organisation:PB1164
conservation-area,44005402,44005402,local-authority:MRT
conservation-area,44005402,44005402,government-organisation:D1342
conservation-area,44005403,44005403,government-organisation:PB1164
conservation-area,44005403,44005403,local-authority:MRT
conservation-area,44005403,44005403,government-organisation:D1342
conservation-area,44005404,44005404,government-organisation:PB1164
conservation-area,44005404,44005404,local-authority:MRT
conservation-area,44005404,44005404,government-organisation:D1342
conservation-area,44005405,44005405,government-organisation:PB1164
conservation-area,44005405,44005405,local-authority:MRT
conservation-area,44005405,44005405,government-organisation:D1342
conservation-area,44005406,44005406,government-organisation:PB1164
conservation-area,44005406,44005406,local-authority:MRT
conservation-area,44005406,44005406,government-organisation:D1342
conservation-area,44005407,44005407,government-organisation:PB1164
conservation-area,44005407,44005407,local-authority:MRT
conservation-area,44005407,44005407,government-organisation:D1342
conservation-area,44005408,44005408,government-organisation:PB1164
conservation-area,44005408,44005408,local-authority:MRT
conservation-area,44005408,44005408,government-organisation:D1342
conservation-area,44005409,44005409,government-organisation:PB1164
conservation-area,44005409,44005409,local-authority:MRT
conservation-area,44005409,44005409,government-organisation:D1342
conservation-area,44005410,44005410,government-organisation:PB1164
conservation-area,44005410,44005410,local-authority:MRT
conservation-area,44005410,44005410,government-organisation:D1342
conservation-area,44005411,44005411,government-organisation:PB1164
conservation-area,44005411,44005411,local-authority:MRT
conservation-area,44005411,44005411,government-organisation:D1342
conservation-area,44005412,44005412,government-organisation:PB1164
conservation-area,44005412,44005412,local-authority:MRT
conservation-area,44005412,44005412,government-organisation:D1342
conservation-area,44005413,44005413,government-organisation:PB1164
conservation-area,44005413,44005413,local-authority:MRT
conservation-area,44005413,44005413,government-organisation:D1342
conservation-area,44005414,44005414,government-organisation:PB1164
conservation-area,44005414,44005414,local-authority:MRT
conservation-area,44005414,44005414,government-organisation:D1342
conservation-area,44005415,44005415,government-organisation:PB1164
conservation-area,44005415,44005415,local-authority:MRT
conservation-area,44005415,44005415,government-organisation:D1342
conservation-area,44005416,44005416,government-organisation:PB1164
conservation-area,44005416,44005416,local-authority:MRT
conservation-area,44005416,44005416,government-organisation:D1342
conservation-area,44005417,44005417,government-organisation:PB1164
conservation-area,44005417,44005417,local-authority:MRT
conservation-area,44005417,44005417,government-organisation:D1342
conservation-area,44005418,44005418,government-organisation:PB1164
conservation-area,44005418,44005418,local-authority:MRT
conservation-area,44005418,44005418,government-organisation:D1342
conservation-area,44005419,44005419,government-organisation:PB1164
conservation-area,44005419,44005419,government-organisation:D1342
conservation-area,44005420,44005420,government-organisation:PB1164
conservation-area,44005420,44005420,local-authority:MRT
conservation-area,44005420,44005420,government-organisation:D1342
conservation-area,44005421,44005421,government-organisation:PB1164
conservation-area,44005421,44005421,local-authority:MRT
conservation-area,44005421,44005421,government-organisation:D1342
conservation-area,44005422,44005423,government-organisation:PB1164
conservation-area,44005423,44005423,government-organisation:D1342
conservation-area,44005424,44005424,government-organisation:PB1164
conservation-area,44005424,44005424,government-organisation:D1342
conservation-area,44005425,44005425,government-organisation:PB1164
conservation-area,44005425,44005425,government-organisation:D1342
conservation-area,44005426,44005426,government-organisation:PB1164
conservation-area,44005426,44005426,government-organisation:D1342
conservation-area,44005427,44005427,government-organisation:PB1164
conservation-area,44005427,44005427,government-organisation:D1342
conservation-area,44005428,44005428,government-organisation:PB1164
conservation-area,44005428,44005428,government-organisation:D1342
conservation-area,44005429,44005429,government-organisation:PB1164
conservation-area,44005429,44005429,government-organisation:D1342
conservation-area,44005430,44005430,government-organisation:PB1164
conservation-area,44005430,44005430,government-organisation:D1342
conservation-area,44005431,44005431,government-organisation:PB1164
conservation-area,44005431,44005431,government-organisation:D1342
conservation-area,44005432,44005432,government-organisation:PB1164
conservation-area,44005432,44005432,government-organisation:D1342
conservation-area,44005433,44005433,government-organisation:PB1164
conservation-area,44005433,44005433,government-organisation:D1342
conservation-area,44005434,44005434,government-organisation:PB1164
conservation-area,44005434,44005434,government-organisation:D1342
conservation-area,44005435,44005435,government-organisation:PB1164
conservation-area,44005435,44005435,government-organisation:D1342
conservation-area,44005436,44005436,government-organisation:PB1164
